date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:30:18	215143/215143	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:18%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/products-services-devices	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/products-services-devices.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:19	214525/214525	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:19%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/climate-innovation-fund	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/climate-innovation-fund.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:19	184766/184766	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:19%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/carbon-removal-program	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/carbon-removal-program.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:20	197531/197531	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:20%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/responsible-sourcing	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/responsible-sourcing.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:20	203855/203855	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:20%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/privacy	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/privacy.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:20	210435/210435	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:20%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/public-policy-engagement	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/public-policy-engagement.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:21	183198/183198	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:21%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/philanthropies/employee-engagement	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/philanthropies/employee-engagement.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:21	204203/204203	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:21%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/empowering-employees	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/empowering-employees.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:21	218213/218213	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:21%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/report	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/report.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:21	239285/239285	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:21%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/reports-hub	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/reports-hub.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:22	206216/206216	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:22%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/reporting-governance	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/reporting-governance.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:22	191654/191654	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:22%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/report	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/report.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:22	251572/251572	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:22%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:23	276957/276957	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:22%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/law-enforcement-requests-report	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/law-enforcement-requests-report.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:23	210606/210606	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:23%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/us-national-security-orders-report	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/us-national-security-orders-report.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:23	205952/205952	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:23%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/un-sustainable-development-goals	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/un-sustainable-development-goals.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:25	201423/201423	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:23%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/recognition	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/recognition.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:25	43/43	---M--	200	added ('OK')	image/gif	date:Sun,%2028%20Nov%202021%2007:15:23%20GMT	http://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9be151e5/coreui.statics/images/1x1clear.gif	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9be151e5/coreui.statics/images/1x1clear.gif	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:26	228227/228227	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:26%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/career-pathways	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/career-pathways.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:26	222987/222987	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:26%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/computer-science	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/computer-science.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:26	204283/204283	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:26%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protect-fundamental-rights	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protect-fundamental-rights.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:27	269002/269002	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:27%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability?activetab=pivot_1:primaryr3	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability956c.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:29	206473/206473	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:27%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/earn-trust	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/earn-trust.html	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:29	265/265	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Nov%202021%2007:15:23%20GMT	http://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/85288795/coreui.statics/images/social/facebook.png	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/85288795/coreui.statics/images/social/facebook.png	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:29	532/532	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Nov%202021%2019:49:13%20GMT	http://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/93690392/coreui.statics/images/social/twitter.png	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/93690392/coreui.statics/images/social/twitter.png	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:29	340/340	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Nov%202021%2007:15:24%20GMT	http://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/b23f9ba2/coreui.statics/images/social/linkedin.png	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/b23f9ba2/coreui.statics/images/social/linkedin.png	(from https://www.microsoft.com/en-us/corporate-responsibility/inclusive-economic-opportunity)
21:30:29	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:29%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability)
21:30:30	283789/283789	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:30%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability)
21:30:30	187461/187461	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:30%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability)
21:30:30	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:30%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/airband)
21:30:31	183914/183914	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:31%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/airband/partnerships	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/airband/partnerships.html	(from https://www.microsoft.com/en-us/corporate-responsibility/airband)
21:30:31	148235/148235	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:31%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/airband/technology	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/airband/technology.html	(from https://www.microsoft.com/en-us/corporate-responsibility/airband)
21:30:31	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:31%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/techspark)
21:30:32	248964/248964	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:32%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/techspark?activetab=pivot_1%3aprimaryr7	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/techspark2dd6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/techspark)
21:30:32	248964/248964	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:32%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/techspark?activetab=pivot_1%3aprimaryr8	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/techsparkaa84.html	(from https://www.microsoft.com/en-us/corporate-responsibility/techspark)
21:30:32	248964/248964	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:32%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/techspark?activetab=pivot_1%3aprimaryr9	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/techspark99e6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/techspark)
21:30:33	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:32%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/rural-communities)
21:30:33	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:33%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/philanthropies/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/philanthropies/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/philanthropies/washington-state)
21:30:33	355460/355460	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:33%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/index.html	(from https://www.microsoft.com/en-us/corporate-responsibility/rural-communities)
21:30:34	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:33%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/human-rights)
21:30:34	215123/215123	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:34%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/human-rights-statement.html	(from https://www.microsoft.com/en-us/corporate-responsibility/human-rights)
21:30:34	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:34%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/philanthropies/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/philanthropies/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/philanthropies/humanitarian-action)
21:30:35	283938/283938	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:35%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources?activetab=resources_categories:primaryr8	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/resourcesd81c.html	(from https://www.microsoft.com/en-us/corporate-responsibility/philanthropies/humanitarian-action)
21:30:35	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:35%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism)
21:30:36	355549/355549	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:35%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism?activetab=pivot_1%3aprimaryr4	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalism79b1.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism)
21:30:36	355549/355549	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:36%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism?activetab=pivot_1%3aprimaryr5	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalismeffb.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism)
21:30:36	355551/355551	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:36%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism?activetab=pivot_1%3aprimaryr6	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalism082c.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism)
21:30:36	355551/355551	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:36%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism?activetab=pivot_1%3aprimaryr7	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalism2dd6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism)
21:30:37	355549/355549	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:36%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism?activetab=pivot_1%3aprimaryr8	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalismaa84.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism)
21:30:37	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:37%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability)
21:30:37	268988/268988	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:37%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability?activetab=pivot_1%3aprimaryr3	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability1d4f.html	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability)
21:30:37	268990/268990	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:37%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability?activetab=pivot_1%3aprimaryr4	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability79b1.html	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability)
21:30:38	268988/268988	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:37%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability?activetab=pivot_1%3aprimaryr5	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainabilityeffb.html	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability)
21:30:38	268988/268988	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:38%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability?activetab=pivot_1%3aprimaryr6	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability082c.html	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability)
21:30:38	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:38%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability/operations)
21:30:39	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:39%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability/products-services-devices)
21:30:39	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:39%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability/climate-innovation-fund)
21:30:40	214630/214630	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:39%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/climate-innovation-fund?activetab=pivot1%3aprimaryr6	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/climate-innovation-funda820.html	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability/climate-innovation-fund)
21:30:40	214628/214628	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:40%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/climate-innovation-fund?activetab=pivot1%3aprimaryr7	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/climate-innovation-funda199.html	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability/climate-innovation-fund)
21:30:40	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:40%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability/carbon-removal-program)
21:30:41	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:41%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/responsible-sourcing)
21:30:41	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:41%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/privacy)
21:30:42	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:42%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/public-policy-engagement)
21:30:42	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:42%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/philanthropies/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/philanthropies/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/philanthropies/employee-engagement)
21:30:43	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:43%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/empowering-employees)
21:30:43	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:43%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/report)
21:30:44	227235/227235	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:44%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/digital-safety-content-report	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/digital-safety-content-report.html	(from https://www.microsoft.com/en-us/corporate-responsibility/report)
21:30:44	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:44%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/reports-hub)
21:30:45	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:45%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/reporting-governance)
21:30:45	206/206	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Nov%202021%2005:30:45%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/un-sdgs	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/un-sdgs	(from https://www.microsoft.com/en-us/corporate-responsibility/reporting-governance)
21:30:45	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:45%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/sustainability/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/sustainability/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability/report)
21:30:46	205/205	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Nov%202021%2005:30:46%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/crrr	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/crrr	(from https://www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report)
